Sym,logFC,AveExpr,t,P.Value,adj.P.Val,B
ATP1B1,-0.0668314374948125,11.1401121989605,-1.0184307043992,0.359960362921065,0.600579497478014,-6.45104271601381
CTSK,0.0668251649636975,8.88179254904219,1.35483643771502,0.239376110552325,0.480556684101392,-6.08442975146201
PPM1F,0.0668231472348602,9.69065214337094,1.19475101210583,0.291210878759067,0.534507475176973,-6.26562660020514
SGCD,-0.0668105181164336,8.76116615916423,-1.0904284439088,0.330328535566901,0.572536195935744,-6.37737910783386
SMAD2,-0.0667535055515209,8.91445091872229,-1.20112395708531,0.288962611464638,0.532192135464729,-6.25862431639699
TNKS,0.0667499814440013,8.50723878948233,1.30820452608991,0.253504367978519,0.496705792039878,-6.1382825764787
MYCL,-0.0667323735148138,8.77402150494948,-1.44919325586492,0.213063078735868,0.451743016643679,-5.97316159371058
PUM2,-0.0667277557878059,10.4642947463992,-0.97191111428418,0.380292234531829,0.619723490841955,-6.49696991403561
LFNG,0.0667262811630973,9.25338619611245,1.00636651079643,0.365142718137094,0.605178036675577,-6.4630838724612
HOXD4,-0.0667224729522946,9.00425396279339,-1.31675659921349,0.250855473384832,0.49353835761618,-6.12846743297584
PAX4,-0.0667084209255293,8.68132023590764,-1.25561878294136,0.270378734711489,0.514722804534046,-6.19799292436069
ARHGAP26,0.0666843919580629,9.15126975765729,1.1988495845562,0.289763146462761,0.533153037606433,-6.2611254754887
CACNA1G,0.0666640065704804,9.20997891579517,1.4563729868745,0.211180087487391,0.449589830091605,-5.9645809421551
RORA,-0.0666308682831449,8.66953348216148,-1.24025243951188,0.27550403953852,0.518764791513101,-6.21522310875368
ARL1,-0.066629555317256,9.01412062776763,-0.857815578151094,0.434203494408688,0.663477279910146,-6.60347819762969
CSTF3,0.066611700539621,9.2438527168614,0.630212898353237,0.559092423246077,0.758995085698708,-6.78571685959945
SACS,0.0665841139474725,8.66426775174456,1.18765276846656,0.293733789300217,0.536720844149924,-6.27340322147859
FAN1,0.0665839114942894,9.28103827668063,1.07876589274957,0.334979408519102,0.576936915843317,-6.38951426246421
NCK2,-0.0665784465425894,8.85000879910109,-1.27806993217969,0.263049618695872,0.506754755694498,-6.17263817223873
CEP68,-0.066558120860563,8.94625497739168,-1.48397739102839,0.204091140748274,0.442229430126123,-5.93145322552768
OR2H1,0.0665383605086962,8.63297903419086,1.20805858028172,0.286534224925951,0.529747292818122,-6.25098332917194
NENF,0.0664715627929287,8.89193781139222,1.00504123825948,0.365715853508571,0.605690488331025,-6.46440112040995
CD247,0.0664511127659999,8.84348460942752,1.2660982057814,0.266934376548032,0.510637718658239,-6.18618446368818
RB1,0.0664453508540266,8.48572838549361,1.45325177471955,0.211996663692199,0.450620548203834,-5.96831301943929
NKX2-2,0.0663976655412473,8.85947199971686,1.45389882062502,0.211827129172499,0.450427071928326,-5.96753957046134
RASGRP3,0.066393522461027,8.8598837903422,1.45686419930182,0.211051856361656,0.449589830091605,-5.96399333492985
SFRP1,-0.0663899563659278,8.65034571124927,-1.43451492660419,0.216963854763104,0.455086049737356,-5.99065651113017
UBR4,-0.0663702748635515,10.3646117410082,-1.07147808214938,0.337914696790695,0.579633485954386,-6.39705859104105
IKBKG,0.0663511044871239,10.658561796495,1.3425860225357,0.243013402390829,0.484852701782665,-6.09865503779041
SKP2,0.0663388933932776,8.49777456440496,0.91995718586721,0.404122607851182,0.639749282903485,-6.54659386376468
GPR39,0.0663213421753213,9.32219201723432,1.02487739016781,0.357216881811795,0.598146307817608,-6.44457171812495
SLC25A42,0.0663098387590573,9.02223878228971,1.3752631283457,0.233426650198258,0.472923592046457,-6.06059177851049
MR1,-0.0663048380023064,9.89540799409612,-1.37799281006989,0.232642427398897,0.472031690888584,-6.05739528464619
ABAT,-0.0662834040921094,8.81572737938424,-1.0987562801355,0.327042304165907,0.569334455772965,-6.36866763002374
COL17A1,0.0662691847056802,8.68245977212562,1.1565255906354,0.305033113401732,0.54798026353084,-6.30721740885403
NCR2,0.066210487887929,9.86879260131127,0.973988196343793,0.379364267072007,0.619301956595326,-6.49494869476654
AMPD3,0.0662036165033726,8.54325501746107,1.16857775161321,0.300612285352138,0.544362117811782,-6.294181241562
RNASE2,0.0661799983597096,8.94771369268631,0.670694472664246,0.535213793455854,0.741245083559372,-6.75656162710965
HTATSF1,-0.0661473030792141,9.86300080534679,-0.3515847276415,0.740972521378945,0.87221835146365,-6.94242864606357
NTN3,0.0661321204880174,9.97480745017252,1.46428935555879,0.209122779828098,0.447889540604946,-5.95510261118082
DAPK2,0.06611248429288,9.31653565480774,0.771558493523157,0.478827653962245,0.697934573786456,-6.67761990029699
CFB,0.0660879614160574,8.69644217457456,1.31174974560854,0.252403091579136,0.495648309563409,-6.13421718296332
POM121L2,0.0659937072665358,9.25046204253187,1.14832306766433,0.308075261476703,0.551029703847808,-6.31604804561792
DDX28,0.0659797736481504,9.42793662817024,1.47377180333737,0.206684335169258,0.445351373095225,-5.94372572974532
SPTAN1,-0.0659733425375926,10.7404458908094,-1.02331511222915,0.35788008655195,0.598726240014984,-6.44614221193164
ARHGEF2,-0.0659526880209356,9.4172180085574,-1.20506274947678,0.28758101348329,0.530644247611732,-6.25428705799163
MAPK8,0.0659482951940209,8.38864746373011,1.08418113692066,0.332812790111269,0.57519113627605,-6.38388902410495
RPS14,0.0659446191080235,8.75537697951869,0.850838702992962,0.437688779183523,0.667062641960503,-6.60968864581929
IL10RA,-0.0659370104589652,9.9564178874403,-1.34896862980057,0.241111803690802,0.482644249048894,-6.09125025116909
CR2,-0.0659249230010097,8.61796946993881,-1.37447327810762,0.233654043097962,0.473080375949535,-6.06151622820101
DTX4,-0.06591064616563,9.38775857930549,-1.37772679266654,0.232718741308922,0.472103047697767,-6.05770690645637
SAP30,-0.0659106011641306,8.61770599062829,-1.46867334611677,0.207991932320997,0.446755966949155,-5.94984592435349
ADGRB3,-0.0659031441857891,8.63486323990558,-1.24951355846357,0.272404395109985,0.516281471670296,-6.2048508863736
MAP2K1,-0.0658568792299548,9.78677195389162,-0.897931301006381,0.414587176160774,0.648353994721101,-6.56707331219868
ENPP2,0.0658225126462462,10.1243337670159,0.891803620431643,0.41753695644373,0.650274362725279,-6.57270969719634
PRB1,0.0658078416496242,8.93423499308066,1.03013610819252,0.354992218460338,0.595842702547384,-6.43927447755847
GNAS,-0.0657718741568889,13.4390906847278,-1.31402237003477,0.251699508440287,0.494859520192573,-6.13160855079372
DLGAP1,-0.0657397135936826,8.7680274492594,-1.07424385415419,0.336798101843009,0.578592816371715,-6.39419901030471
PPP5C,0.0657332763579639,9.47066764164328,1.16473485298118,0.302015570931614,0.545505076421199,-6.29834572575911
ADRBK2,0.0657159293443357,8.68966348502226,1.25036228083203,0.272121955673082,0.516024982003296,-6.20389847967743
IDS,0.0657121281855897,9.33508332003969,0.912735758499973,0.407529701168142,0.642310521735555,-6.55334580897678
OTC,-0.0657075313171323,8.78195293883954,-1.38955943229628,0.229347421420443,0.468244183875118,-6.04382260791733
RBM17,0.0656693031938573,8.80650286017472,1.16428524503698,0.302180137262081,0.545505076421199,-6.29883248122104
RBMS3,0.0656659627379348,9.62711595553866,1.05559813567021,0.344388321627294,0.585815016711411,-6.41339238296445
LZTS3,0.065659469476083,8.85607983841831,1.39373989079755,0.228167620429375,0.467295454218839,-6.03890609817784
MAPRE1,-0.0656368472907491,9.822875570499,-0.577398564963924,0.5912857841438,0.779094127256932,-6.82145188117977
PPP1R10,-0.0656190931784586,10.2375393113363,-1.40866923318729,0.224001928857246,0.4628760126536,-6.02130138653593
SLC8A1,0.0656025984877022,9.59068543227322,0.859779936572145,0.433226143597321,0.662750413200182,-6.60172306465786
NFYA,0.0655899762937402,9.21794228660036,0.942406251451701,0.393679093888703,0.631317110171765,-6.52537454968477
CHL1,-0.0655887333175453,8.66498601193817,-1.33337476227707,0.245782943992151,0.487740141709778,-6.10931524161984
KLRG1,-0.0655784200846199,8.54078171315068,-0.978019518642464,0.377568615038299,0.617565543684881,-6.4910178107167
RAP2A,-0.0655697612715809,9.37271649352657,-1.10835865092173,0.323288936470928,0.56600100230332,-6.35857583140565
MMACHC,-0.0655500771130004,9.23607580211441,-1.17484136229287,0.298337677405577,0.541891168363398,-6.2873779110073
MEOX2,-0.0655072613339414,8.55715110920323,-1.43543585521215,0.216717083422125,0.454840280809487,-5.98956077044933
NLGN4Y,-0.0655005548140934,8.48475925055538,-1.3100176147493,0.252940590052763,0.496279126242375,-6.13620407009646
GML,-0.0654831559034594,8.83167154480769,-1.05849151881532,0.343200841507614,0.584615950612951,-6.41042714447868
SEZ6L,0.0654538929126041,9.17849971769761,1.06744236451672,0.339549784065531,0.580884117632961,-6.40122337673523
SKIL,0.065441610733652,8.47119163344669,1.45633377573924,0.211190326849687,0.449589830091605,-5.96462784501257
LHX2,0.0654318511638436,9.08948787020694,0.879206611148491,0.423653730484468,0.655828778140688,-6.58421188016564
UBL4A,0.0654265445263409,9.22908603662686,0.711584713513193,0.511814227170057,0.72371323864181,-6.72561540666061
CHUK,-0.0654005635960093,10.2356574392377,-0.680070443640056,0.529783918610172,0.736727752046189,-6.7495967419236
FAM161A,0.0653915436026331,8.66823507547734,0.901949810703761,0.412661829520468,0.646177265073115,-6.56336245611974
TARDBP,-0.0653635095720198,10.8589863752896,-0.309925100905951,0.770420744540005,0.888096638029391,-6.95873025570683
IL13RA1,-0.0653614422346465,9.38096443130748,-1.33961304890261,0.243904022734354,0.485860200842704,-6.1020990730167
IFI16,0.0653432271016463,8.4453164388729,1.24795258109546,0.272924570320981,0.516584711293788,-6.20660174953737
POLR3F,-0.0653204966853611,8.53499598004346,-0.986787001574875,0.373687933142147,0.613931177673681,-6.48243261567568
TRIM31,0.0652662565518618,8.84245945966868,1.35735865957981,0.23863371203416,0.47960819966368,-6.08149424506139
GGPS1,-0.0652568233396771,9.34558967701739,-1.04613990362822,0.348294950406683,0.589082585637719,-6.42305141108943
FAP,-0.0652552488926137,8.51551191685914,-1.46580956917589,0.208729960390535,0.447463398516655,-5.95328039461057
MAN2B2,0.0652525418208629,9.58863881143672,1.28001081618858,0.262424813393117,0.506316177715256,-6.17043644291306
ESR1,-0.0651981323117692,8.68147722813439,-1.38860204627873,0.229618439414018,0.468547389976248,-6.04494774319551
MLANA,-0.0651901111236874,8.87118062097526,-1.46260604148907,0.209558589603855,0.448204180588799,-5.95711956131579
NEDD4,-0.0651822152240094,8.89916210742786,-1.06939836474097,0.338756443777969,0.579959927769087,-6.39920598154703
CXCL5,-0.0651803430751432,8.81052344631023,-1.44551517776785,0.21403405590503,0.452353427418367,-5.97755148180647
PRPS2,0.0651581595005162,9.33461637563789,0.767008741003179,0.48127399403642,0.699696865741644,-6.68136631373619
KCNG1,0.0651415742272494,9.38831357573702,1.10559545875972,0.324365091599732,0.566905551999742,-6.36148499061166
GCNT1,0.0651369265930892,8.68002542099365,1.42242004206528,0.220230277222561,0.458761788951912,-6.00502317490355
HTR7,-0.0651354155867594,10.1633690078976,-1.26814929765627,0.266265028962245,0.509997367457054,-6.18386783361794
CUL5,-0.065113206653491,8.5836326958407,-1.16634524399734,0.301426796459408,0.544828459762956,-6.29660146000789
CADM4,0.0650916943312883,9.51531424797377,1.40566031943243,0.224835537469196,0.463581001587728,-6.02485532005292
CTRL,0.0650143580115845,9.27099839332783,1.1391235178321,0.311519563423797,0.554424611559586,-6.32591137307988
U2AF2,0.0650079430558765,9.77491597356607,1.26847969131723,0.266157355738161,0.509997367457054,-6.18349450213787
KCTD7,0.0649954437910853,9.02477996892739,1.13454663344539,0.313245952609076,0.556030949912831,-6.33080229032888
AMMECR1,0.0649774939187395,8.81360680942152,0.923504409045621,0.402457516965405,0.638699522774696,-6.54326397936827
NTRK3,0.0649636451517015,8.80496339007116,1.20497011531735,0.287613436979028,0.530644247611732,-6.25438914634853
SPOCK2,0.0648934366501788,9.66467551060602,1.16457257066174,0.302074960472146,0.545505076421199,-6.29852142772187
FAM168A,-0.0648893884067814,8.69635375775405,-1.345007148387,0.242290389108201,0.484327513001306,-6.09584790656214
KPNA5,-0.064859086928351,8.68192081166679,-1.19964879163916,0.289481610491122,0.532805902915485,-6.26024685241124
MTM1,-0.0648543168056879,8.65265492521165,-1.40673429445008,0.224537652657813,0.463486223736881,-6.02358714452681
NF1,-0.0648284524566485,8.9210243626239,-1.35184949695204,0.240258149515679,0.481187294037859,-6.08790319118265
KAT5,-0.0648180261321958,9.78480846273146,-1.42853416815687,0.218573124106977,0.45671822548703,-5.99776625675275
EXOSC7,-0.0647679442743208,9.64086864231664,-0.536491895465968,0.617004065323634,0.795807626520164,-6.84727378449227
BCR,0.0647381437200423,10.2905396632586,1.44675100981976,0.213707327037376,0.45199592081601,-5.97607692813888
TYR,-0.0647357886169022,8.62693413797684,-1.18745220158389,0.293805364510659,0.536720844149924,-6.27362260818408
MET,-0.0646958745031743,9.15616716936719,-1.41359710322769,0.22264314006671,0.461870798974042,-6.01547464922027
NINL,-0.0646602056466286,9.02044819572178,-1.02322261627299,0.357919385119181,0.598726240014984,-6.44623514779788
PLTP,-0.0646590738318658,9.03331669052217,-1.41872826134163,0.221236788065671,0.460368318147535,-6.00939935890408
RPA2,0.0646476257692985,8.69420464952467,1.25058649156126,0.272047387793067,0.516024982003296,-6.2036468263941
SETD4,-0.0646474039228231,9.36541997949801,-1.45086102428121,0.212624223284014,0.451285671098924,-5.97116975195135
SP4,0.0646239470568215,8.62981375259641,1.38561193941439,0.230466870233811,0.469527142944381,-6.04845979272283
HSF2BP,0.0646159036323013,8.64696474948724,1.28934723203025,0.259438635001914,0.503094301771827,-6.1598238221206
PTPN13,-0.0646011579095269,8.80506349608315,-1.36272059486267,0.237062771620957,0.477555089057073,-6.0752462343075
KCNE1,0.0645123034711084,8.91953582988954,1.190114430075,0.292856601233935,0.536093912341763,-6.270709011235
CRYBA4,0.064507175466737,9.83214662227288,0.8637594652224,0.431251466655387,0.661432873733981,-6.59815860134518
TUBB2A,-0.064498917166528,9.26429994005483,-1.38458509993509,0.23075892747612,0.469788490748936,-6.04966518246209
ELAVL2,-0.0644722942284393,9.04688540504707,-1.04171264167419,0.350136698575916,0.59106495210535,-6.42755458270256
TNFRSF21,0.0644421722605362,9.15427212206987,1.44703971641587,0.213631069092551,0.451917936351019,-5.97573238788085
TBR1,-0.0644297914113015,8.5422002893053,-1.17798926610149,0.297200422881908,0.540681602530049,-6.28395152752998
UPK1A,-0.0644294372704302,9.6410641826974,-1.42852638948871,0.218575224691303,0.45671822548703,-5.99777549666698
CDK16,-0.0644219073187493,10.2452510452515,-0.795126873026372,0.466303471305368,0.688592796622624,-6.6579436439643
COL11A2,0.0644210981680455,9.07000980254807,1.11016276443074,0.322588010333743,0.565613513228815,-6.35667419096665
AOX1,0.0643727379481174,8.82261280170131,1.32595174244295,0.248036611934385,0.49110821144696,-6.11788302207911
AES,-0.0643704678956603,10.7654927720861,-0.672417937542336,0.534212828529463,0.740568686328737,-6.75528727555683
TLR1,0.0643082403105382,8.8026373188421,1.15011793015746,0.307407262916559,0.550607389120292,-6.31411864659215
MLH3,0.0642724826842116,9.1638788424412,0.758720396452959,0.485754277106905,0.703197650204974,-6.68814743232363
DICER1,0.0642552974539576,9.28151056710043,0.781167700721561,0.47369132331905,0.69360007406731,-6.66965181907914
MTX1,-0.0642436283530561,10.9259913412308,-0.784173863130184,0.472092947431476,0.692417034889824,-6.66714367582475
PRPH2,0.0642016581441798,8.89413235616641,0.993758801268653,0.370626039246384,0.610912681268929,-6.47557071912745
ZNF185,-0.0641931065213797,9.23181234725724,-1.13297485408055,0.313840792960756,0.556588523737262,-6.33247941081383
PDE1C,0.0641909062370924,8.54855882380114,1.16816365668843,0.30076321387549,0.544362117811782,-6.2946303394808
INHBA,0.0641747296057567,8.69987499123633,1.18345496097005,0.295235150135252,0.538129962295772,-6.27799090590344
EFNB3,-0.0641402587347741,9.45189413695373,-1.05186824079156,0.345924367542888,0.586716362629283,-6.41720771712601
ERCC2,-0.0641152224837107,9.29363003775634,-1.410948596578,0.223372431970684,0.462432807239498,-6.01860721860285
ITPKC,-0.0641019386168473,8.93667400957463,-0.669343105276887,0.535999548928167,0.741864755657635,-6.75755897589128
AGRP,0.0640814563491912,9.831952284904,0.743658117039161,0.493974596956116,0.709634892365971,-6.70032462168472
PPP1R12B,0.0640525986835367,9.37009595022755,1.14929609921381,0.307712964235766,0.550725089945591,-6.31500228189927
SYT5,-0.0640517165222381,9.65770254103149,-1.08095601132989,0.334101667840408,0.576463539368548,-6.38724119642772
MNX1,0.0640441295046212,9.51785455798283,0.923817995974585,0.402310586336955,0.638643008803296,-6.54296918708312
C1orf61,0.064042244729583,8.72683379026609,1.28654760626064,0.260330711886301,0.503944208981864,-6.16300983908963
RARB,-0.0640403801476879,8.65703246720343,-1.36823297409011,0.235458076422425,0.475634356851983,-6.06881239860994
PPP1R8,-0.0640275346589885,9.07805041927447,-0.967231360706384,0.382389928057884,0.621640979673584,-6.50151350772218
DENND4A,-0.0639557574272409,8.72729622531439,-1.38913636820476,0.229467144887976,0.46832195312071,-6.04431983723903
CCBL2,0.0639399264377563,8.81073540800624,1.43329290808394,0.217291728444963,0.455112062558758,-5.9921100973805
YME1L1,0.0639227571445602,8.93425949597428,1.42216851427694,0.220298711285976,0.458761788951912,-6.00532146745922
PRPF3,0.0639075246528424,9.45429665511384,0.585796187362626,0.586089720005531,0.776715985152332,-6.81594823221494
SP100,-0.0638943736258373,8.6895238198495,-1.11228310249007,0.32176594616502,0.564776268364302,-6.35443699322514
IMMT,-0.0638790405017744,9.22169321688393,-0.769733480874282,0.479807827699202,0.698644037439167,-6.67912471284423
ASH2L,-0.0638638811273804,8.73943408243225,-1.43481222856579,0.2168841600522,0.455086049737356,-5.99030280298314
PMCH,-0.063818363012043,8.56388762859881,-1.11971035123247,0.318900997933994,0.561917538762111,-6.34658143351506
TFF3,0.0638103701121615,8.53310059343378,1.19789958927615,0.290098125705584,0.533427226657991,-6.26216948057148
SYK,-0.0637651676796871,9.43536130441948,-1.41398875185579,0.222535491844612,0.461870798974042,-6.01501123057078
ADGRG2,-0.0637373177160221,8.68406695630132,-1.09945439646677,0.326768134305438,0.568943486042579,-6.36793562310755
EIF4EBP2,-0.0637177763778958,10.2702317177716,-0.528439645340076,0.622144742184583,0.799575729716835,-6.85216091385534
IL10RB,-0.0637089023035848,9.06412803878897,-0.973939797790715,0.379385868302993,0.619301956595326,-6.49499582353582
PEG10,-0.0636893546728299,8.53868438932008,-1.39216570047849,0.228611196905138,0.467447985036792,-6.04075813540689
NFE2L3,0.0636879977588727,8.47658302584949,1.39953124045264,0.226542866630517,0.465333485807115,-6.03208554369494
SMARCA1,-0.0636851059254493,8.5991386344308,-1.3933697871955,0.22827183378914,0.467295454218839,-6.03934159928466
EED,-0.0636844676815489,9.36234613672673,-0.72097458855687,0.506544368155981,0.718962157375275,-6.71830236744983
IL11,0.0636763142417234,8.68995665632044,1.32055052364834,0.24968875236797,0.492594350871749,-6.12410418631415
CALD1,0.0636392305501001,8.52063170677948,1.32334773680971,0.248831835449352,0.491901565027066,-6.12088371269036
NCLN,-0.0636392031737003,9.03777637931113,-1.41111151334324,0.223327504542331,0.462432807239498,-6.01841459028164
PSMF1,0.0635947743921328,8.59970123828245,1.40756148423281,0.224308478201412,0.463148367623357,-6.02261012597659
TOR1B,-0.0635916467169793,8.70171633632959,-1.04805366894163,0.34750141210559,0.588260726246613,-6.42110125096493
KYNU,0.0635676599380712,8.86086252579307,0.925224037873664,0.401652325238981,0.638392960214998,-6.54164658072655
PRDX1,0.0635348628539578,12.5789351696694,0.568517586953763,0.596812192632375,0.781714965555237,-6.8271977731045
ATP1A1,0.0634999473609312,9.10726153505383,1.39545548449352,0.227685144658901,0.4668191128439,-6.03688676789695
USP9X,-0.0634904368461395,9.27547227334793,-1.24658015556499,0.273382673947579,0.51676203091441,-6.20814025419744
EFR3B,-0.0634846529107822,8.56580801331656,-1.11969202047107,0.318908040780617,0.561917538762111,-6.34660085752202
MYOM1,-0.0634695745353717,10.2288548849931,-1.30284028138435,0.255179323280113,0.498965159392642,-6.14442459091631
MUC1,0.0634543198073807,8.93886591249842,0.918003343871536,0.405042145744945,0.64032151836284,-6.54842426637115
TMED10,-0.0634446338259202,10.667268460416,-0.465922799347685,0.662897198924135,0.826011397112153,-6.88785581857986
CD38,-0.0634243191081136,8.6886142617569,-1.11634715412458,0.320195483788389,0.563072160076808,-6.35014222267156
KLF4,0.0634038852124252,9.12650994974839,0.890684796602307,0.418077354836043,0.650508607715969,-6.57373591447239
MCRS1,-0.0634025114115122,10.1970284299438,-0.910910583342021,0.408394502359883,0.642963573007312,-6.55504655812778
CRYGC,0.0633147063197832,9.18253544005345,1.23862241398522,0.276052967957324,0.519354019004728,-6.21704482522466
ITGA3,-0.0632692321050108,9.62258503020401,-1.32923341731832,0.247037870261718,0.489553112846796,-6.11409779549427
U2AF2,0.0631988335059308,9.94792711967221,0.711161593014046,0.512052609111916,0.72371323864181,-6.72594314713853
LY9,-0.0631917075300503,9.16683595966088,-1.25406502851617,0.270892925457658,0.514763861060736,-6.19973976282498
IRGC,0.0631418852119427,9.07539720362752,1.07128994240475,0.33799076957228,0.579633485954386,-6.39725295413349
ARL4C,0.0631017033494938,9.07114686303987,0.794505230738405,0.466630616390849,0.688775458164616,-6.65846836949114
LYZL6,0.0630864668342124,9.47522738000926,0.742386202789679,0.494673372228873,0.710003756375484,-6.70134421216329
IGSF9B,0.0630634373485606,10.747111663983,1.28145353278266,0.261961277521276,0.505847138720821,-6.16879883377873
CFTR,-0.0630579581726582,8.59352035429105,-1.29308128838438,0.258253275251799,0.502066770626761,-6.1555695047062
CAMK4,0.0630046909002449,8.49556864714922,1.10118903237991,0.32608777144251,0.568402621179323,-6.36611562530261
ITGB5,-0.06299246958684,10.1651380038217,-0.440361086989898,0.679972174681999,0.836585967435262,-6.90127907056178
KCNQ3,0.0629413927167786,9.10415311327695,0.965881129764769,0.382996956728887,0.622138716296227,-6.50282179205568
AKAP1,0.0629409873269129,9.18994664898065,0.64364791686399,0.551089829984121,0.752493717629156,-6.7762075201741
TNFRSF10D,0.062939089906175,9.26154315818885,1.36810298347597,0.235495797566334,0.475634356851983,-6.06896424056026
EFNA5,-0.0629370147059536,9.48966474956372,-1.29411738847207,0.257925272641226,0.50185426119814,-6.15438805717156
CDH17,0.0629000614819528,8.59696739093687,1.37267027246503,0.234173914068511,0.47379853465387,-6.06362568402216
ADM,-0.0628870003524522,8.74900286984715,-1.12542091715673,0.316713666098588,0.559606430508968,-6.34052163687511
DPEP1,-0.0628815799468168,10.0439955500785,-0.955642638427222,0.387626034347206,0.62616093454876,-6.51270316680061
GNA11,0.0628694399548522,9.89199760890315,1.08033395369123,0.334350766948888,0.576539549985657,-6.38788708773444
PLA2G7,0.0628642683600216,8.58237141224037,1.34852815339746,0.241242579767039,0.482737593346182,-6.09176174390615
TULP3,0.0628610673657715,9.52666983653899,1.18731542840212,0.293854183110368,0.536721250717663,-6.27377220420291
DHRS12,-0.0628239736417466,9.83920449821094,-1.37636286279283,0.233110397486319,0.472646881208344,-6.05930428098133
STAG2,-0.0628199714623605,8.9857282838784,-1.35475941866605,0.239398815262642,0.480556684101392,-6.08451935502915
FOXH1,0.0628117406886144,9.33562783612254,0.789368864845542,0.469340304309455,0.690232857477046,-6.66279212054911
NCOA1,-0.0627974807148615,9.46460581738313,-1.27186909885407,0.26505511337371,0.508998190432242,-6.1796619825665
C1R,0.0627721171945907,8.77715435594871,0.924125079543151,0.402166745218501,0.638591369310418,-6.54268044255327
YTHDC2,-0.0627368098597358,8.62425727448728,-1.30476365732478,0.254577563693056,0.498128063747293,-6.14222363536461
TNNC2,0.0627270079498157,8.91625870344359,1.26551305979283,0.267125618923616,0.510918378317981,-6.18684504083664
LYRM9,-0.0627138665743079,8.96338086872716,-1.31719442213622,0.250720569730021,0.493357540230193,-6.12796419016295
PAX2,-0.0627138237166793,9.51004335798482,-0.626678233794145,0.561210580144628,0.760520868853131,-6.7881908448524
DAP3,-0.0626818124777788,8.65284034047166,-1.23859438438659,0.276062416063259,0.519354019004728,-6.21707614090546
HCP5,0.0626651374137435,8.63869477636167,1.33769589879058,0.244479994111542,0.486246464420313,-6.10431827314278
KPNA6,-0.0626587536853247,9.83786158140662,-0.970232016907032,0.381043780942266,0.620237899834521,-6.49860180080479
MFHAS1,0.0626541518276174,9.27464943424502,1.22651714216348,0.280161268761547,0.52351844696562,-6.23053694455719
TCOF1,0.0626248042773447,9.4937122641616,1.08903936806009,0.33087949267238,0.572798928624455,-6.37882844982933
SPRR1B,-0.0626184791276128,8.6583305161035,-1.3534891093197,0.239773591011867,0.480974443929892,-6.0859969211539
EPHB3,0.062611954798097,9.79159065182254,1.26346387725455,0.267796357338714,0.511689492773424,-6.18915725028934
CHRNA4,0.0626081846880169,10.06036318411,1.23172182746573,0.27838803048874,0.522091024281456,-6.22474395379352
PCSK2,0.0625504977888287,9.07534647089247,1.35832660507307,0.238349388745653,0.479288623636107,-6.08036709492059
DYRK1A,-0.062536244998725,8.72305571682608,-1.07727182270525,0.335579348393443,0.577274122899319,-6.39106336874702
SMARCC1,-0.062534957615064,9.42265154905022,-1.2543282200148,0.270805762470305,0.514763861060736,-6.19944393727947
TTC1,-0.0625163139609413,10.1819264522174,-0.860804059118676,0.432717286169411,0.662532429965427,-6.60080688267626
SEMA3A,0.0624727176198387,8.6400447818899,0.892270275287479,0.41731172486046,0.650274362725279,-6.57228140246403
GADD45B,0.062456627386414,9.42707282435592,1.02477080584831,0.357262094639853,0.598146307817608,-6.44467891008184
E2F5,-0.0624190778203459,8.97860920150641,-1.34141780587466,0.243362997787679,0.485171891706561,-6.10000874155934
MIR483,0.0624010942784317,9.43699641347631,0.671949012744727,0.534485046235453,0.740572566176258,-6.75563426887108
SEMA5A,-0.0623811011660003,8.80869267554611,-1.24889426236426,0.272610657252899,0.516444317727231,-6.20554564291453
GSPT1,-0.0623773197035415,9.53298293468221,-0.757912906095729,0.486192406012115,0.703476881031905,-6.68880504627739
MOK,0.0623730751777352,9.10782956732129,1.02161018962459,0.358605046175939,0.599538729392791,-6.44785440642686
SKIL,-0.0623700090111239,8.68157507679911,-1.01954221979367,0.359486061995241,0.600140503919672,-6.44992881800505
CSHL1,-0.0623454514971922,9.54670154804884,-1.00371437609814,0.366290440209575,0.606079288941036,-6.46571885172989
FLT3,-0.062329565636297,8.7176590112564,-1.36524919699565,0.236325380221958,0.476722470581355,-6.07229626508911
MYO1D,-0.0623186506881943,8.73503740979364,-1.37210830339853,0.234336176633982,0.474043245891804,-6.06428294028188
CXCL8,-0.0623088160279348,8.55735356406384,-1.34283276095241,0.242939625725884,0.484852701782665,-6.09836905902361
PTGDR,0.0623052866789813,8.66385429540248,1.04222179941831,0.349924461790996,0.590880540778497,-6.42703728530324
LDHC,0.0622886973133259,8.60892108398463,0.889234572205912,0.41877865470883,0.651041609116022,-6.57506476317915
HEXA,-0.062263337825728,10.7941348034241,-0.400191078628269,0.707259623385485,0.853771374931621,-6.92096348720804
KRT16,-0.0622596891353826,9.07441578948748,-1.19033974226015,0.292776432778885,0.53603267747007,-6.27046227004131
MUC4,-0.0622549041238951,9.52379508343617,-1.20142612294267,0.288856407155022,0.532125320897511,-6.25829183827581
MYCBP,0.0622447968072386,9.37995312779873,0.840630132952558,0.442827825849695,0.670052284557484,-6.61870974293256
SEMA3E,-0.0622405107494259,8.50856730357759,-1.27830100939827,0.262975157866192,0.506696383099359,-6.17237612033615
LAT,0.0622368421615906,9.78368335572091,1.07360308884372,0.337056504047035,0.578858576604704,-6.39486189543621
MAP4K2,0.0622224559602831,9.56865870985958,0.607525545522251,0.572779377563447,0.768990716216579,-6.80139237807182
